total-place,gender-place,name,time,diff
,2108,"Tingberg, Cathrine (SWE)",12:39:10,+08:16:04
,2109,"Hallenberg, Emma (SWE)",12:39:17,+08:16:11
,2110,"Nilsson, Carina (SWE)",12:39:19,+08:16:13
,2111,"Vikström, Filippa (SWE)",12:39:22,+08:16:16
,2112,"Vikström, Thea (SWE)",12:39:33,+08:16:27
,2113,"van Den Boom, Diana (GER)",12:39:34,+08:16:28
,2114,"Wikström, Veronica (SWE)",12:39:34,+08:16:28
,2115,"Boss, Mariette (SWE)",12:40:00,+08:16:54
,2116,"Vilic, Azra (SWE)",12:40:11,+08:17:05
,2117,"Norling, Tea (SWE)",12:40:31,+08:17:25
,2118,"Weitoft, Kristina (SWE)",12:40:41,+08:17:35
,2119,"Berglund, Mari (FIN)",12:40:42,+08:17:36
,2120,"Cordon Lundin, Emilia (SWE)",12:40:44,+08:17:38
,2121,"Sommer, Babette (GER)",12:40:50,+08:17:44
,2122,"Bergenholtz, Elisabet (SWE)",12:40:52,+08:17:46
,2123,"Yngvesson, Alexandra (SWE)",12:40:53,+08:17:47
,2124,"Bylund, Marie (SWE)",12:40:59,+08:17:53
,2125,"Sjöstad, Johanna (SWE)",12:41:07,+08:18:01
,2126,"Näslund, Jill (SWE)",12:41:09,+08:18:03
,2127,"Bradbury, Meghan (CAN)",12:41:27,+08:18:21
,2128,"Hansen, Merethe (NOR)",12:41:27,+08:18:21
,2129,"Lauritzen, Solvor (SWE)",12:41:28,+08:18:22
,2130,"Wendefors, Jennie (SWE)",12:41:29,+08:18:23
,2131,"Lundmark, Malin (SWE)",12:41:31,+08:18:25
,2132,"Örjas, Emma (SWE)",12:41:40,+08:18:34
,2133,"Lundquist, Maja (SWE)",12:41:40,+08:18:34
,2134,"Svalin, Sanna (SWE)",12:41:43,+08:18:37
,2135,"Renntun, Maria (SWE)",12:41:45,+08:18:39
,2136,"Anttila, Anne Margrethe (DEN)",12:41:54,+08:18:48
,2137,"Smedenman, Beatrice (SWE)",12:42:11,+08:19:05
,2138,"Lott, Sara (SWE)",12:42:13,+08:19:07
,2139,"Sävlind, Linn (SWE)",12:42:17,+08:19:11
,2140,"Viklund, Hanna (SWE)",12:42:18,+08:19:12
,2141,"Head-Rapson, Zoe (GBR)",12:42:30,+08:19:24
,2142,"Mohn, Laura (GBR)",12:42:30,+08:19:24
,2143,"Neil, Laura (GBR)",12:42:31,+08:19:25
,2144,"Andersson, Maria (SWE)",12:42:34,+08:19:28
,2145,"Hallström, Sandra (SWE)",12:42:37,+08:19:31
,2146,"Malmström, Jessica (SWE)",12:42:37,+08:19:31
,2147,"Sundelin, Anna-Maria (SWE)",12:42:41,+08:19:35
,2148,"Eriksson, Emma (SWE)",12:42:43,+08:19:37
,2149,"Skogum, Emilia (SWE)",12:42:52,+08:19:46
,2150,"Lustrek, Vesna (SLO)",12:42:53,+08:19:47
,2151,"Lychnell, Maria (SWE)",12:42:54,+08:19:48
,2152,"Algotsson, Matilda (SWE)",12:42:58,+08:19:52
,2153,"Larsson, Moa (SWE)",12:43:03,+08:19:57
,2154,"Bragd, Jonna (SWE)",12:43:04,+08:19:58
,2155,"Larzenius, Sanna (SWE)",12:43:19,+08:20:13
,2156,"Busk Winquist, Emma (SWE)",12:43:27,+08:20:21
,2157,"Eriksson, Elsa (SWE)",12:43:29,+08:20:23
,2158,"Lejdström, Linda (SWE)",12:43:31,+08:20:25
,2159,"Årnevall Ebervall, Jessica (SWE)",12:43:33,+08:20:27
,2160,"Ivers Ohlsson, Naima (SWE)",12:43:37,+08:20:31
,2161,"Busain, Christine (SWE)",12:43:40,+08:20:34
,2162,"Malmqvist, Annie (SWE)",12:43:47,+08:20:41
,2163,"Björnram Daniel, Åsa (SWE)",12:43:48,+08:20:42
,2164,"Eriksson, Marléne (SWE)",12:43:52,+08:20:46
,2165,"Laagen, Towa (SWE)",12:43:54,+08:20:48
,2166,"Jarlert, Filippa (SWE)",12:43:56,+08:20:50
,2167,"Hedlund, Anna (SWE)",12:43:57,+08:20:51
,2168,"Kennergren, Cecilia (SWE)",12:43:58,+08:20:52
,2169,"Andersson, Johanna (SWE)",12:43:59,+08:20:53
,2170,"Plotzki, Nina (GER)",12:44:02,+08:20:56
,2171,"Karlsson, Anna-Klara (SWE)",12:44:05,+08:20:59
,2172,"Carnelius, Ebba (SWE)",12:44:06,+08:21:00
,2173,"Jansson, Lina (SWE)",12:44:07,+08:21:01
,2174,"Berglund, Emmy (SWE)",12:44:08,+08:21:02
,2175,"Hasth, Anette (SWE)",12:44:09,+08:21:03
,2176,"Lillevik, Tove (NOR)",12:44:11,+08:21:05
,2177,"Laur, Sirje (SWE)",12:44:21,+08:21:15
,2178,"Tuma, Eelkje (SWE)",12:44:23,+08:21:17
,2179,"Möller, Lotta (SWE)",12:44:27,+08:21:21
,2180,"Lidström, Alice (SWE)",12:44:28,+08:21:22
,2181,"Cornell Kärnekull, Stina (SWE)",12:44:33,+08:21:27
,2182,"Verkerk, Jetske (NED)",12:44:35,+08:21:29
,2183,"Risell, Anita (SWE)",12:44:41,+08:21:35
,2184,"Forsman, Evelyn (SWE)",12:44:44,+08:21:38
,2185,"Heber, Jana (GER)",12:44:46,+08:21:40
,2186,"Fernholm, Elsa (SWE)",12:45:02,+08:21:56
,2187,"Hevreng, Mikaela (SWE)",12:45:11,+08:22:05
,2188,"Wilke, Maria (SWE)",12:45:23,+08:22:17
,2189,"Sundelin, Ulrika (SWE)",12:45:26,+08:22:20
,2190,"Säll, Anna (SWE)",12:45:31,+08:22:25
,2191,"Åkerlund, Hanna (FIN)",12:45:31,+08:22:25
,2192,"Ström, Anna (SWE)",12:45:35,+08:22:29
,2193,"Enockson, Cecilia (SWE)",12:45:35,+08:22:29
,2194,"Magnusson, Ann (SWE)",12:45:36,+08:22:30
,2195,"Sondell, Hanna (SWE)",12:45:45,+08:22:39
,2196,"Strand, Maria (SWE)",12:45:45,+08:22:39
,2197,"Engdahl, Miranda (SWE)",12:45:49,+08:22:43
,2198,"Svedberg, Emma (SWE)",12:45:50,+08:22:44
,2199,"Payne, Marianne (SWE)",12:45:50,+08:22:44
,2200,"Hveren Brick, Susanne (SWE)",12:45:51,+08:22:45
,2201,"Nilsson, Sara (SWE)",12:45:52,+08:22:46
,2202,"Karlsson, Jennifer (SWE)",12:45:52,+08:22:46
,2203,"Votockova, Petra Emilie (CZE)",12:45:54,+08:22:48
,2204,"Kagg, Sofia (SWE)",12:45:56,+08:22:50
,2205,"Bokerud, Marianne (SWE)",12:46:10,+08:23:04
,2206,"Elensky, Anna (SWE)",12:46:10,+08:23:04
,2207,"Lundin, Isabelle (SWE)",12:46:11,+08:23:05
,2208,"Nilsson, Linda (SWE)",12:46:14,+08:23:08
,2209,"Krook-Pettersson, Agneta (SWE)",12:46:19,+08:23:13
,2210,"Leesik, Susanna (SWE)",12:46:24,+08:23:18
,2211,"Jonker-Van Essen, Christel (NED)",12:46:27,+08:23:21
,2212,"Guðmundsdóttir, Hrefna (ISL)",12:46:28,+08:23:22
,2213,"Mattsson, Olivia (SWE)",12:46:31,+08:23:25
,2214,"Petersdottir, Alexandra (SWE)",12:46:33,+08:23:27
,2215,"Söderström, Frida (SWE)",12:46:45,+08:23:39
,2216,"Ornstein, Charlotte (SWE)",12:46:45,+08:23:39
,2217,"Gyström, Mari (SWE)",12:46:48,+08:23:42
,2218,"Karnland, Ulrika (SWE)",12:46:54,+08:23:48
,2219,"Lillevik, Monika (NOR)",12:46:57,+08:23:51
,2220,"Henriksson, Irene (SWE)",12:47:00,+08:23:54
,2221,"Lundberg, Sofia (SWE)",12:47:09,+08:24:03
,2222,"Åkerblom-Andersson, Christina (SWE)",12:47:16,+08:24:10
,2223,"Ranehamn, Wilma (SWE)",12:47:21,+08:24:15
,2224,"Rätsep, Riinu (EST)",12:47:23,+08:24:17
,2225,"Ström, Matilda (SWE)",12:47:23,+08:24:17
,2226,"Länsberg, Anna (SWE)",12:47:43,+08:24:37
,2227,"Kjell, Matilda (SWE)",12:48:02,+08:24:56
,2228,"Lind, Othilia (SWE)",12:48:04,+08:24:58
,2229,"Persson, Anna (SWE)",12:48:09,+08:25:03
,2230,"Liljekvist, Wilma (SWE)",12:48:19,+08:25:13
,2231,"Örtengren, Iréne (SWE)",12:48:24,+08:25:18
,2232,"Björklund, Elin (SWE)",12:48:27,+08:25:21
,2233,"Bruksner, Gabriella (SWE)",12:48:27,+08:25:21
,2234,"Lindström, Maria (SWE)",12:48:28,+08:25:22
,2235,"Blivik, Gerd (SWE)",12:48:31,+08:25:25
,2236,"Carlman, Ellinor (SWE)",12:48:37,+08:25:31
,2237,"Gard, Moa (SWE)",12:48:38,+08:25:32
,2238,"Forsander, Lina (SWE)",12:48:47,+08:25:41
,2239,"Larsson, Maria (SWE)",12:48:54,+08:25:48
,2240,"Lindblom, Karin (SWE)",12:48:58,+08:25:52
,2241,"Sammils, Felicia (SWE)",12:49:01,+08:25:55
,2242,"Klingefjord, Tilde (SWE)",12:49:03,+08:25:57
,2243,"Ericsson, Hanna (NOR)",12:49:11,+08:26:05
,2244,"Persson, Kristina (SWE)",12:49:14,+08:26:08
,2245,"Koubkova, Ilona (CZE)",12:49:19,+08:26:13
,2246,"Olsson, Maria (SWE)",12:49:20,+08:26:14
,2247,"Westrén, Lovisa (SWE)",12:49:20,+08:26:14
,2248,"Munther, Alicia (SWE)",12:49:23,+08:26:17
,2249,"Löfgren, Jenny (SWE)",12:49:29,+08:26:23
,2250,"Häggbrink, Stina (SWE)",12:49:33,+08:26:27
,2251,"Niemi, Ida (FIN)",12:49:36,+08:26:30
,2252,"Råvik, Michelle (SWE)",12:49:40,+08:26:34
,2253,"Barbus, Moa (SWE)",12:49:41,+08:26:35
,2254,"Martinsson, Josefine (SWE)",12:49:43,+08:26:37
,2255,"Ljunggren, Jennie (SWE)",12:49:44,+08:26:38
,2256,"Mattsson, Emmalina (SWE)",12:49:50,+08:26:44
,2257,"Andreasson, Cajsalisa (SWE)",12:49:50,+08:26:44
,2258,"Aslanidou, Ioanna (GRE)",12:49:53,+08:26:47
,2259,"Hoflund, Anna (SWE)",12:50:03,+08:26:57
,2260,"Lundsten, Marina (SWE)",12:50:11,+08:27:05
,2261,"Ribbenstedt, Karin (SWE)",12:50:17,+08:27:11
,2262,"Hjorth, Linnea (SWE)",12:50:20,+08:27:14
,2263,"Friberg, Desirée (SWE)",12:50:32,+08:27:26
,2264,"Sörman, Pernilla (SWE)",12:50:34,+08:27:28
,2265,"Ernberg, Lena (SWE)",12:50:35,+08:27:29
,2266,"Jonsson, Ulrika (SWE)",12:50:37,+08:27:31
,2267,"Kull Baumgartner, Marianne (SUI)",12:50:38,+08:27:32
,2268,"Orlander, Marie (SWE)",12:50:43,+08:27:37
,2269,"Maata, Liisa (EST)",12:50:56,+08:27:50
,2270,"Due, Johanna (SWE)",12:50:58,+08:27:52
,2271,"Aronsson, Lova (SWE)",12:51:11,+08:28:05
,2272,"Lõbu, Grete (EST)",12:51:29,+08:28:23
,2273,"Skoglund, Maria (SWE)",12:51:35,+08:28:29
,2274,"Westerberg, Malin (SWE)",12:51:36,+08:28:30
,2275,"Holm, Felicia (SWE)",12:51:38,+08:28:32
,2276,"Johansson, Alice (SWE)",12:51:39,+08:28:33
,2277,"Nordback, Louise (SWE)",12:51:42,+08:28:36
,2278,"Ekström, Josefin (SWE)",12:51:43,+08:28:37
,2279,"Mannerson, Gabriella (SWE)",12:51:43,+08:28:37
,2280,"Ausmees, Evelin (EST)",12:51:48,+08:28:42
,2281,"Österlund, Karolina (SWE)",12:51:53,+08:28:47
,2282,"Fagerlund, Julia (SWE)",12:51:55,+08:28:49
,2283,"Tillander, Ingrid (SWE)",12:52:05,+08:28:59
,2284,"Monrad, Sara (SWE)",12:52:06,+08:29:00
,2285,"Karlsson, Linda (SWE)",12:52:14,+08:29:08
,2286,"Gustafsson, Tanja (SWE)",12:52:16,+08:29:10
,2287,"Jakus Strand, Eema (SWE)",12:52:31,+08:29:25
,2288,"Welander, Lisa (SWE)",12:52:31,+08:29:25
,2289,"Lohtander, Tanja (SWE)",12:52:36,+08:29:30
,2290,"Johansson, Linda (SWE)",12:52:44,+08:29:38
,2291,"Kay, Sofia (SWE)",12:52:59,+08:29:53
,2292,"Löf, Josefina (SWE)",12:53:05,+08:29:59
,2293,"Magnusson, Julia (SWE)",12:53:15,+08:30:09
,2294,"Ekholm, Malin (SWE)",12:53:15,+08:30:09
,2295,"Hansson, Anna (SWE)",12:53:19,+08:30:13
,2296,"Thunell, Hedda (SWE)",12:53:25,+08:30:19
,2297,"Sigfridson, Kristina (SWE)",12:54:22,+08:31:16
,2298,"Nilsson, Olivia (SWE)",12:54:28,+08:31:22
,2299,"Rohácková, Lucie (CZE)",12:54:33,+08:31:27
,2300,"Berggren, Klara (SWE)",12:54:38,+08:31:32
,2301,"Solhall, Amanda (SWE)",12:54:40,+08:31:34
,2302,"Yildiz, Leia (SWE)",12:54:41,+08:31:35
,2303,"Helander, Agnes (SWE)",12:54:44,+08:31:38
,2304,"Lindell Nilsson, Julia (SWE)",12:54:44,+08:31:38
,2305,"Jansson, Elsa (SWE)",12:54:50,+08:31:44
,2306,"Klasson Blomqvist, Monica (SWE)",12:54:59,+08:31:53
,2307,"Schill Syrén, Veronica (SWE)",12:55:00,+08:31:54
,2308,"Persson, Lotta (SWE)",12:55:36,+08:32:30
,2309,"Gasslander, Linda (SWE)",12:56:14,+08:33:08
,2310,"Olofsson, Linnéa (SWE)",12:56:38,+08:33:32
,2311,"Skogby, Louise (SWE)",12:56:44,+08:33:38
,2312,"Cedergren Laurenzatto, Maria (SWE)",12:56:44,+08:33:38
,2313,"Nilsson, Marianne (SWE)",12:56:50,+08:33:44
,2314,"Borg, Jessica (SWE)",12:56:51,+08:33:45
,2315,"Örbom, Camilla (SWE)",12:57:07,+08:34:01
,2316,"Berghem, Louise (SWE)",12:57:40,+08:34:34
,2317,"Larsson, Marie (SWE)",12:57:56,+08:34:50
,2318,"Dahlman, Sofia (SWE)",12:58:05,+08:34:59
,2319,"Svedberg, Kristina (SWE)",12:58:06,+08:35:00
,2320,"Harrysson, Katarina (SWE)",12:58:13,+08:35:07
,2321,"Ryberg, Tilda (SWE)",12:58:21,+08:35:15
,2322,"Bom, Agnes (NED)",12:58:23,+08:35:17
,2323,"Hultin, Linneá (SWE)",12:58:34,+08:35:28
,2324,"Hansson, Jessika (SWE)",12:58:55,+08:35:49
,2325,"Nordeman, Lena (SWE)",12:59:05,+08:35:59
,2326,"Olsson, Ronja (SWE)",12:59:05,+08:35:59
,2327,"Savary, Anne (FRA)",12:59:12,+08:36:06
,2328,"Ekman, Lisa (SWE)",12:59:16,+08:36:10
,2329,"Fridensköldh, Karin (SWE)",12:59:23,+08:36:17
,2330,"Waltscheff, Lina (SWE)",12:59:25,+08:36:19
,2331,"Wohlin, Therese (SWE)",12:59:27,+08:36:21
,2332,"Sigurdardottir, Gudlaug (ISL)",12:59:28,+08:36:22
,2333,"Sigurðardóttir, Jóna (ISL)",12:59:29,+08:36:23
,2334,"Swärd, Elin Synnöve (NOR)",12:59:29,+08:36:23
,2335,"Cikowska Filipek, Anna Maria (SWE)",12:59:46,+08:36:40
,2336,"Andersson, Hanna (SWE)",12:59:49,+08:36:43
,2337,"Andersson, Emma (SWE)",12:59:50,+08:36:44
,2338,"Torpfält, Anna (SWE)",12:59:57,+08:36:51
,2339,"Montalvo, Charlotte (SWE)",13:00:00,+08:36:54
,2340,"Rydenstam, Agneta (SWE)",13:00:01,+08:36:55
,2341,"Svensson, Eva-Lotta (SWE)",13:00:07,+08:37:01
,2342,"Gyllenswärd, Johanna (SWE)",13:00:30,+08:37:24
,2343,"Nilsson, Jenny (SWE)",13:00:33,+08:37:27
,2344,"Bjursell, Linda (SWE)",13:00:39,+08:37:33
,2345,"Grafström, Britta (SWE)",13:01:18,+08:38:12
,2346,"Stocker, Beatrice (SWE)",13:01:22,+08:38:16
,2347,"Andersson, Ellen (SWE)",13:01:25,+08:38:19
,2348,"Nilsson, Therese (SWE)",13:01:35,+08:38:29
,2349,"Guille Wienands, April (USA)",13:02:21,+08:39:15
,2350,"Brynskov, Lone (DEN)",13:02:30,+08:39:24
,2351,"Fornell, Anna-Lena (SWE)",13:02:31,+08:39:25
,2352,"Björkdahl, Josefine (SWE)",13:02:33,+08:39:27
,2353,"Berglund, Sara (SWE)",13:02:45,+08:39:39
,2354,"Gimse, Barbro (SWE)",13:02:45,+08:39:39
,2355,"Parkkila, Malin (SWE)",13:02:46,+08:39:40
,2356,"Edin, Ulrika (SWE)",13:02:46,+08:39:40
,2357,"Nyström, Ann (SWE)",13:02:50,+08:39:44
,2358,"Hägesten, Lena (SWE)",13:03:00,+08:39:54
,2359,"Hägesten Nilsson, Maja (SWE)",13:03:01,+08:39:55
,2360,"Günes, Virginia (SWE)",13:03:26,+08:40:20
,2361,"Svensson, Karin (SWE)",13:04:01,+08:40:55
,2362,"Svensson, Kajsa (SWE)",13:04:02,+08:40:56
,2363,"Sjölin, Ebba (SWE)",13:04:10,+08:41:04
,2364,"Tressfeldt, Jessica (SWE)",13:04:12,+08:41:06
,2365,"Rosquist, Amelie (SWE)",13:04:19,+08:41:13
,2366,"Nobin, Emma (SWE)",13:04:19,+08:41:13
,2367,"Bylin, Monica (SWE)",13:04:45,+08:41:39
,2368,"Todor, Gyöngyi (DEN)",13:04:54,+08:41:48
,2369,"Kristiansson, Paulina (SWE)",13:05:19,+08:42:13
,2370,"Callton, Rebecca (SWE)",13:07:04,+08:43:58
,2371,"Häggblom, Klara (SWE)",13:07:08,+08:44:02
